Sector,Price,Built Up Area,Bedroom,Bathroom,Balcony,Others,Pooja Room,Servant Room,Store Room,Study Room,Floor Num,Total Floor,Facing_North,Facing_North-East,Facing_North-West,Facing_South,Facing_South-East,Facing_South-West,Facing_Unknown,Facing_West,Property Age,Overlooking_Club,Overlooking_Lake facing,Overlooking_Main Road,Overlooking_Others,Overlooking_Park,Overlooking_Pool,NearbyPlace_Business,NearbyPlace_Education,NearbyPlace_Financial,NearbyPlace_Healthcare,NearbyPlace_Leisure,NearbyPlace_Religious,NearbyPlace_Residentail,NearbyPlace_Shopping,NearbyPlace_Transport,Property Ownership,Furnishing,Power Backup,Covered_Parking,Open_Parking,Total Parking,Rating,Sector_encoded
Sector 80,1.68,1686,3,3,4,0,0,0,0,0,3,18,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,2,1,0,1,3.7,2.1
Sector 80,1.65,1686,3,3,3,0,0,0,0,0,15,18,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.7,2.1
Sector 80,1.64,1686,3,3,4,0,0,0,0,0,12,18,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.7,2.1
Sector 79,1.8,1361,2,2,3,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,2.4
Sector 80,2.52,2094,3,4,4,0,1,0,0,0,14,18,0,0,0,0,0,0,1,0,3,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,2,3,3.7,2.1
Sector 71,2.45,1959,3,4,2,1,0,1,0,0,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,2,1,1,2,3.84,1.6
Sector 63,0.85,609,2,2,3,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,3.74,2.7
Sector 102,0.75,745,3,2,1,1,0,0,0,0,11,14,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,3.9,2.3
Gwal Pahari,2.25,825,3,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3.8,1.8
Sector 78,1.65,1659,3,4,2,0,1,1,0,0,4,12,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,2,0,1,1,3.8,1.5
Sector 103,0.89,711,3,3,2,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2,1,1,0,1,3.8,1.6
Sector 43,2.95,1693,3,3,2,0,0,0,0,1,3,9,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,2,3.84,3.7
Sector 90,1.9,2011,3,4,3,0,0,1,0,0,12,13,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2,2,0,2,3.7,1.8
Sector 79,2,1394,2,2,2,0,0,0,0,1,10,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2,2,1,0,1,3.8,2.4
Sector 106,2.05,1815,3,3,3,0,0,0,0,0,22,24,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,1,0,1,3.8,2.3
Sector 33,1.6,1480,3,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,2,1,0,1,3.84,2
Sector 92,1.28,1340,2,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2,1,1,2,3.6,1.8
Sector 76,0.9,588,2,2,1,0,0,0,0,0,14,14,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2,3.8,1
Sector 113,1.85,1181,2,2,3,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.6,2.7
Sector 37,0.58,769,2,2,1,1,0,0,0,0,4,11,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,2,4.1,1.5
Sector 109,2.65,1766,3,4,4,0,1,1,0,0,8,20,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.5,2.4
Sector 90,2.38,2189,4,4,4,0,1,1,0,0,1,19,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,4.1,1.8
Sector 37,0.66,682,2,2,1,0,0,0,0,0,7,11,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0,1,1,2,4.1,1.5
Sector 107,0.65,571,2,2,2,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,3.4,1.3
Sector 86,0.75,622,2,2,2,0,0,0,0,0,14,14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,2,0,1,1,3.96,2.1
Sector 91,1.55,1213,2,2,2,0,0,0,0,0,13,13,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,0,1,1,4,2.2
Sector 33,0.6,759,2,2,1,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2,4.1,2
Sector 104,1.98,1200,2,2,2,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.4
Sector 93,0.64,620,2,2,2,0,0,0,0,0,9,14,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,2,1,0,1,1,3.8,1.2
Sector 4,0.6,845,3,2,1,1,0,0,0,0,9,13,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,2,3.8,1.3
Sector 104,1.8,1432,3,2,1,0,0,0,0,0,8,35,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,3.78,2.4
Sector 37,1.26,1247,2,2,4,0,0,0,0,0,17,19,0,0,0,0,0,0,0,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.5,1.5
Sector 37,1.26,1276,2,2,4,0,0,0,0,0,17,19,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.5,1.5
Sector 104,1.45,1133,2,2,4,0,0,0,0,0,16,35,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.86,2.4
Sector 74,2.4,1290,2,2,3,0,0,0,1,0,11,30,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,2,1,0,1,4,2.8
Sector 108,1.4,1250,2,2,3,0,0,0,0,0,6,14,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4,3.1
Sector 82,1.6,1324,2,2,2,0,0,0,0,1,14,16,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.68,2.3
Sector 4,0.61,697,3,2,1,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,3.8,1.3
Sector 84,1.8,1420,2,2,3,0,0,0,0,1,0,26,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,2,2,1,0,1,4,2.1
Sector 86,0.67,592,2,2,0,0,0,0,0,0,9,14,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,3.76,2.1
Sector 50,2.2,1400,2,2,3,1,0,0,0,0,6,19,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 54,2.6,2100,3,2,4,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,3.74,3.8
Sector 81,1.78,1383,3,2,4,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,2,1,0,1,4.1,2.7
Sector 6,0.54,649,2,2,1,0,0,0,0,0,3,8,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,3.68,0.6
Sector 76,0.81,539,2,2,1,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2,3.8,1
Sector 109,1.5,1674,3,2,2,0,0,0,0,0,2,14,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.5,2.4
Sector 36,0.95,697,2,2,2,1,0,0,0,0,10,10,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,3.8,1.6
Sector 111,0.52,347,1,1,1,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,3.9,2.8
Sector 109,3.4,2100,3,4,4,0,1,1,0,1,7,27,0,0,0,0,0,0,1,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,4,2.4
Sector 68,2.66,1948,3,4,4,0,0,1,0,0,24,26,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,2,0,2,3.7,1.9
Sector 37,0.85,750,2,2,2,1,0,0,0,0,1,11,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,2,1,0,1,4.1,1.5
Sector 50,3.35,1834,3,3,4,0,0,0,1,0,1,18,0,0,0,0,0,0,1,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,3.8,3.2
Sector 6,0.56,649,2,2,1,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,3.72,0.6
Sector 90,2.15,1787,3,3,2,0,1,1,0,0,3,19,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,2,4.1,1.8
Sector 47,3.2,1931,3,4,4,0,0,0,0,0,2,19,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,2,2,0,2,3.8,2.8
Sector 83,2.75,2222,4,4,4,0,0,1,0,0,6,11,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,2,1,0,1,3.9,1.8
Sector 67,0.8,670,2,2,2,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.66,2.6
Sector 84,1.9,1620,3,3,4,0,0,0,0,0,15,21,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.5,2.1
Sector 109,2.45,2626,4,3,1,0,0,1,0,0,8,14,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,2,1,1,2,3.3,2.4
Sector 33,0.67,571,2,2,2,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,2,1,1,0,1,3.7,2
Sector 92,1.35,1044,3,3,2,1,0,0,0,0,5,20,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,2,1,1,2,3.66,1.8
Sector 86,0.72,693,2,2,2,0,0,0,0,0,8,16,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,4.06,2.1
Sector 95,1.75,1805,3,4,4,0,0,0,0,0,20,23,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,0.9
Sector 3,1.95,1835,2,2,3,0,0,0,0,0,14,14,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,1.8
Sector 35,0.45,744,2,2,1,0,0,0,0,0,14,14,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,3.5,1.3
Sector 35,1.95,1450,2,2,3,1,0,0,0,1,7,14,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,2,2,1,1,2,3.7,1.3
Sector 92,1.85,2104,4,3,3,0,0,0,0,0,2,19,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,1,3.7,1.8
Sector 91,2.2,1787,3,3,3,0,1,1,0,0,17,19,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,2,0,2,3.8,2.2
Sector 109,2.7,1860,3,4,3,0,0,1,0,0,9,23,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2,1,1,2,3.98,2.4
Sector 37,0.7,618,2,2,3,1,0,0,0,0,2,24,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,2,3.7,1.5
Sector 111,0.78,667,2,2,2,0,0,0,0,0,9,10,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,3.9,2.8
Sector 104,1.58,1018,2,2,2,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4.02,2.4
Sector 65,3.1,1687,3,3,3,0,0,0,1,0,18,34,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 4,0.625,697,3,2,1,1,0,0,0,0,7,12,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3.8,1.3
Sector 4,0.615,697,3,2,1,1,0,0,0,0,4,13,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,2,3.8,1.3
Sector 89,1.59,1496,3,3,3,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.76,1.6
Sector 63,2.28,1137,3,3,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.6,2.7
Sector 65,3.88,1889,3,3,3,0,0,1,0,0,35,47,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 83,2.25,1653,3,3,2,0,0,0,0,0,4,10,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,2,3.9,1.8
Sector 61,3.25,1710,3,3,2,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,2,0,2,3.72,2.7
Sector 67,1.75,1150,2,1,1,0,0,0,0,0,6,6,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,3.76,2.6
Sector 88,2.75,1805,3,3,4,0,0,1,0,0,11,17,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4,1.9
Sector 79,1.9,694,2,2,4,0,0,0,0,0,3,15,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,2,0,1,1,3.8,2.4
Sector 102,0.61,580,2,2,1,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,3.9,2.3
Sector 106,1.49,845,2,2,2,1,0,0,0,0,4,24,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,2.3
Sector 70,1.5,938,3,2,2,0,0,0,0,0,3,11,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,3.9,2.2
Sector 37,1.45,1815,3,3,4,0,0,1,0,0,4,24,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,1,1,2,3.9,1.5
Sector 109,2.1,1520,3,3,4,0,0,0,0,0,23,27,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,4,2.4
Sector 47,2.3,1949,3,3,2,0,0,1,0,0,3,10,0,0,1,0,0,0,0,0,4,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,2,1,1,2,3.8,2.8
Sector 99,2.35,2245,4,4,1,0,0,1,0,0,6,14,0,1,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,4.1,2.1
Sector 69,1.46,1368,3,2,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,2.4
Sector 69,1.43,1433,3,2,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,2.4
Sector 95,0.66,530,2,2,2,0,0,0,0,0,12,19,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,3.7,0.9
Sector 81,1.46,1251,2,2,3,0,0,0,0,1,10,15,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,2,1,0,1,4.1,2.7
Sector 90,1.85,1787,3,3,4,0,1,1,0,0,9,19,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,2,1,0,1,4.1,1.8
Sector 65,2.7,1213,2,2,3,0,0,0,0,0,41,48,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.8,3.2
Sector 95,0.65,594,2,2,2,0,0,0,0,0,5,19,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.7,0.9
Sector 58,4,1484,2,2,1,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,2,3.8,3.8
Sector 86,3.5,2525,5,4,4,0,0,0,0,0,7,19,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,2,4,2.1
Sector 66,3.7,2451,4,4,4,0,0,1,0,1,8,18,0,0,0,0,0,0,1,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,2,2,1,1,2,4,3.7
Sector 111,0.6,346,1,1,1,0,0,0,0,0,3,10,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,1,3.9,2.8
Sector 37,1.6,2042,3,3,1,0,0,1,0,1,11,24,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.9,1.5
Sector 84,1.63,1803,4,4,4,0,0,1,0,1,14,19,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,2,1,0,1,3.7,2.1
Sector 25,3.1,1406,3,3,1,1,1,0,0,0,5,14,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,3.8,3.7
Sector 61,4,2390,4,4,4,0,0,1,0,1,5,32,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.6,2.7
Sector 61,2,1190,2,2,3,1,0,0,0,0,14,32,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.6,2.7
Sector 56,2.65,2008,4,3,4,0,0,0,1,0,1,10,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,2,3.8,2.6
Sector 103,0.78,632,2,2,2,0,0,0,0,0,3,14,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,3.8,1.6
Sector 82,1.95,1760,3,3,4,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.9,2.3
Sector 89,1.65,1541,3,3,2,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.62,1.6
Sector 49,2.95,1533,3,3,3,0,1,0,0,0,5,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,1,2,3,4,3.2
Sector 92,2.5,2165,4,4,3,0,0,1,0,0,3,15,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1,2,3.82,1.8
Sector 102,0.85,595,2,2,1,0,0,0,0,0,8,12,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.8,2.3
Sector 106,1.47,940,2,2,4,0,0,1,0,0,5,8,0,0,0,0,0,1,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,2.3
Sector 1,1.6,2050,3,3,2,1,1,1,0,1,5,8,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,5,3.9,1.5
Sector 28,2.85,1800,3,3,4,0,0,1,0,0,3,17,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,2,1,0,1,4.3,4.1
Sector 37,1.6,1685,3,3,3,0,0,0,0,0,23,27,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.6,1.5
Sector 103,0.8,568,2,2,1,0,0,0,0,0,7,11,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,2,4,3.8,1.6
Sector 37,0.58,790,2,2,1,0,0,0,0,0,2,11,0,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,2,4.1,1.5
Sector 47,2.25,1385,3,4,3,1,0,1,0,0,4,14,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.5,2.8
Sector 89,1.35,1159,2,2,2,0,0,0,0,1,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.64,1.6
Sector 82,2.35,1815,3,3,4,0,0,1,0,0,15,20,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,3.9,2.3
Sector 111,0.82,629,2,2,2,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,3.9,2.8
Sector 111,0.82,732,2,2,2,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,3.9,2.8
Sector 83,2.2,1625,3,2,0,0,0,0,0,0,6,14,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,2,3.7,1.8
Sector 88,0.46,400,1,1,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,3.74,1.9
Sector 36,1.1,1001,2,2,3,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.7,1.6
Sector 37,2.65,2259,4,5,4,1,0,1,0,1,5,14,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,2,1,1,0,1,3.5,1.5
Sector 79,1.79,1605,3,2,2,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,3.98,2.4
Sector 102,0.77,595,2,2,1,0,0,0,0,0,8,12,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,1,0,1,3.8,2.3
Sector 90,0.695,690,2,2,1,0,1,0,0,0,6,14,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,1,3.5,1.8
Sector 93,0.775,623,2,2,3,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,3.4,1.2
Sector 104,1.48,897,2,2,2,0,0,0,0,0,14,35,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4.16,2.4
Sector 85,2.08,1611,2,2,2,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,4.1,1.9
Sector 93,0.678,900,2,2,3,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.8,1.2
