property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
flat,95,4501.0,2,2,1,8.0,Relatively New,563.0,0,0,2,28,0.32
house,40,21124.0,9,9,3+,3.0,Relatively New,2367.0,0,0,1,66,5.0
flat,102,10237.0,3,4,3+,20.0,Relatively New,1186.0,1,0,1,45,2.2
flat,49,11921.0,4,5,3,7.0,Moderately Old,3356.0,1,0,2,15,3.6
house,63,6289.0,3,3,2,1.0,New Property,2385.0,0,0,0,0,1.5
flat,90,8081.0,4,3,3+,10.0,Moderately Old,2461.0,0,0,0,63,1.79
flat,89,8828.0,3,3,2,4.0,Under Construction,1611.0,0,0,0,114,1.28
house,46,2963.0,4,4,3,3.0,Moderately Old,900.0,0,1,1,44,2.4
flat,33,7059.0,2,2,2,8.0,Relatively New,1275.0,0,0,0,0,0.9
house,7,21111.0,2,1,1,3.0,New Property,450.0,0,0,0,15,0.95
flat,49,11723.0,3,4,3+,2.0,Moderately Old,2252.0,1,0,1,140,2.64
house,39,33333.0,5,5,3+,4.0,Moderately Old,4500.0,1,0,1,27,15.0
house,26,35294.0,5,5,2,4.0,Old Property,2295.0,0,0,0,42,8.1
flat,70,8204.0,3,5,3,7.0,New Property,1527.0,1,0,0,37,1.75
house,50,31481.0,4,4,3+,2.0,Old Property,2160.0,1,0,0,105,6.8
flat,103,6428.0,2,2,3,3.0,New Property,1232.0,0,0,0,52,0.88
flat,69,8350.0,4,4,2,1.0,Relatively New,1819.0,0,0,0,102,1.68
house,4,9259.0,2,3,2,3.0,Old Property,540.0,0,0,0,0,0.5
flat,92,4730.0,3,1,3,1.0,Moderately Old,1316.0,0,0,1,75,0.56
house,14,20444.0,1,1,0,1.0,Old Property,2250.0,0,0,0,0,4.6
flat,69,8815.0,2,3,1,0.0,Relatively New,1500.0,0,0,1,174,1.19
house,105,7778.0,2,2,1,2.0,Moderately Old,556.0,0,0,0,0,0.35
house,26,29880.0,5,5,2,2.0,Moderately Old,4518.0,1,0,1,104,13.5
flat,102,9011.0,3,4,3+,13.0,Relatively New,1757.0,1,0,1,94,1.75
flat,113,14800.0,3,3,3+,2.0,Under Construction,1696.0,0,0,0,49,2.51
house,33,23240.0,5,7,3+,3.0,Relatively New,5056.0,1,0,0,80,11.75
flat,83,8214.0,3,3,1,7.0,Moderately Old,1607.0,0,0,1,95,1.15
flat,81,7525.0,2,2,2,6.0,Relatively New,664.0,0,1,1,39,0.45
flat,108,8204.0,4,5,3+,8.0,Relatively New,2515.0,0,0,0,101,2.28
house,43,27160.0,5,6,3+,3.0,New Property,4050.0,1,0,1,160,11.0
house,27,31481.0,5,5,3+,3.0,Relatively New,1350.0,1,0,1,49,4.25
house,26,12198.0,4,4,3+,2.0,Old Property,3771.0,0,0,0,28,4.6
flat,81,7952.0,2,2,3,8.0,Relatively New,1300.0,0,0,1,95,0.87
flat,33,9850.0,3,3,3+,14.0,New Property,2143.0,1,0,0,96,1.9
flat,95,10178.0,3,4,3+,5.0,New Property,1964.0,1,0,0,49,2.0
house,24,33333.0,2,8,3+,4.0,Relatively New,1350.0,1,1,1,56,4.5
flat,69,8838.0,3,3,2,1.0,Relatively New,1428.0,0,0,0,95,1.4
house,50,41761.0,4,4,3+,3.0,Moderately Old,1760.0,1,0,1,52,7.35
flat,81,11257.0,3,3,2,10.0,Relatively New,1800.0,1,0,2,174,2.4
flat,70,8401.0,3,3,3+,8.0,New Property,1900.0,1,0,0,132,1.66
flat,83,8000.0,3,3,2,2.0,Relatively New,1972.0,0,0,1,113,1.42
flat,86,5441.0,2,2,1,11.0,Under Construction,1231.0,0,0,0,45,0.74
flat,65,17040.0,3,3,3,15.0,New Property,2282.0,1,0,1,166,3.5
flat,12,3500.0,3,3,1,2.0,Old Property,905.0,0,0,0,0,0.35
flat,108,5214.0,3,3,3,3.0,Relatively New,1649.0,0,0,0,95,0.95
flat,28,22222.0,4,3,2,10.0,Moderately Old,2488.0,1,0,0,31,7.0
flat,77,7857.0,2,2,2,1.0,Relatively New,1126.0,0,0,0,97,0.99
flat,48,7654.0,3,3,3+,6.0,Moderately Old,2199.0,1,0,1,94,1.86
flat,84,6407.0,4,4,3+,15.0,Relatively New,3108.0,1,0,0,97,2.2
flat,2,4301.0,2,2,1,3.0,Relatively New,744.0,0,0,0,109,0.32
house,43,31444.0,3,3,2,4.0,Relatively New,2700.0,1,0,1,21,8.49
house,4,11719.0,2,4,3,2.0,Moderately Old,640.0,0,0,0,0,0.75
flat,71,7946.0,3,3,2,1.0,Moderately Old,1958.0,0,0,1,125,1.4
flat,79,6950.0,2,2,0,12.0,Relatively New,1295.0,0,0,0,0,0.9
flat,108,13972.0,2,2,2,3.0,Under Construction,1250.0,0,0,0,74,2.1
flat,77,8462.0,4,3,3,9.0,Relatively New,1765.0,1,0,0,100,1.65
house,70,17625.0,4,4,3+,3.0,Moderately Old,2610.0,1,1,0,96,4.6
flat,47,6000.0,4,4,3+,4.0,Moderately Old,2857.0,0,1,1,120,1.8
house,54,26042.0,4,4,3,3.0,Moderately Old,1440.0,1,0,1,13,3.75
flat,104,7149.0,2,2,0,16.0,Relatively New,1259.0,0,0,0,0,0.9
flat,65,13922.0,2,2,2,6.0,Relatively New,1010.0,0,0,1,174,1.42
flat,37,4792.0,3,3,3,7.0,Relatively New,1738.0,0,0,1,81,1.05
flat,106,6818.0,3,4,3+,9.0,Relatively New,1186.0,1,0,0,174,1.2
flat,113,15561.0,3,4,3,3.0,Relatively New,2150.0,1,0,0,174,3.05
flat,66,18400.0,3,3,3,11.0,Relatively New,2882.0,1,1,1,131,4.6
flat,1,6359.0,4,5,3+,10.0,New Property,2135.0,1,0,0,32,1.5
house,105,14167.0,1,5,3+,4.0,New Property,600.0,0,0,0,0,0.85
house,33,17778.0,6,5,3+,4.0,Relatively New,4500.0,0,0,0,0,8.0
flat,70,9231.0,3,3,3+,10.0,New Property,1765.0,0,0,1,49,1.8
house,14,15111.0,3,3,3,1.0,Old Property,2250.0,0,0,0,32,3.4
flat,104,9564.0,4,4,3+,21.0,Relatively New,2953.0,1,0,1,161,2.63
flat,28,11989.0,2,2,2,1.0,Moderately Old,1109.0,0,0,0,0,1.35
flat,61,12627.0,4,4,3,3.0,Moderately Old,2580.0,1,0,1,121,3.6
flat,23,5000.0,2,2,1,1.0,Moderately Old,995.0,0,0,1,29,0.55
flat,5,4444.0,2,2,1,1.0,Relatively New,750.0,0,0,0,21,0.3
flat,107,7394.0,2,2,3+,11.0,New Property,1200.0,0,0,0,74,1.01
flat,92,8172.0,4,4,3+,10.0,Relatively New,1920.0,1,0,0,49,1.9
flat,83,6838.0,3,2,1,6.0,Relatively New,1654.0,1,1,2,174,1.25
flat,60,13571.0,4,5,3,15.0,Moderately Old,2791.0,1,0,1,145,3.8
house,4,8444.0,4,3,2,2.0,Moderately Old,211.0,0,1,1,46,1.9
flat,68,8675.0,2,2,3,1.0,Relatively New,1130.0,0,0,1,149,1.08
house,111,11250.0,5,5,3+,3.0,Relatively New,8000.0,1,0,0,112,9.0
house,50,37037.0,3,4,2,1.0,Moderately Old,3240.0,1,0,1,101,12.0
flat,106,6030.0,4,6,3+,11.0,Relatively New,2131.0,1,0,0,143,1.42
house,38,25616.0,10,10,3+,1.0,Relatively New,3123.0,0,0,0,0,8.0
flat,67,11990.0,3,4,3+,14.0,Moderately Old,1764.0,1,0,1,59,2.32
flat,10,6466.0,6,4,2,6.0,Moderately Old,3951.0,0,0,0,0,2.3
flat,36,6289.0,3,3,3,1.0,Relatively New,1599.0,0,0,0,165,0.91
house,25,29861.0,9,9,3+,3.0,Old Property,3600.0,1,1,0,73,10.75
flat,5,4667.0,1,1,1,11.0,New Property,500.0,0,0,0,16,0.21
house,4,10101.0,3,3,2,1.0,Old Property,4950.0,0,0,0,22,5.0
flat,56,8542.0,4,4,3+,8.0,Moderately Old,2667.0,0,0,1,49,2.05
flat,83,5565.0,4,4,3,3.0,Relatively New,2193.0,1,0,0,26,1.33
house,2,15989.0,4,4,3+,2.0,Old Property,1845.0,0,0,0,27,2.95
flat,85,7683.0,3,4,3,2.0,Relatively New,2179.0,1,0,1,49,1.85
flat,71,7917.0,2,2,0,5.0,Moderately Old,1200.0,0,0,0,0,0.95
flat,70,8519.0,2,2,3,8.0,Relatively New,1222.0,0,0,0,49,1.15
house,39,17989.0,2,2,3+,3.0,Moderately Old,900.0,1,1,0,45,1.7
flat,67,9380.0,3,3,2,4.0,New Property,1346.0,0,1,1,142,1.62
flat,22,17391.0,2,2,2,8.0,Relatively New,1200.0,0,0,2,112,2.4
flat,90,6244.0,3,3,3+,7.0,Relatively New,1929.0,1,0,0,127,1.21
flat,85,7780.0,2,2,3+,16.0,Relatively New,1406.0,0,1,0,148,1.3
flat,89,6806.0,3,3,3+,1.0,New Property,2122.0,1,0,0,35,1.3
flat,70,14384.0,3,5,3,5.0,Moderately Old,1527.0,1,0,0,108,1.67
flat,82,6969.0,2,2,2,14.0,Relatively New,1299.0,0,0,0,69,1.0
flat,2,11028.0,4,4,3+,19.0,New Property,4842.0,1,1,1,160,5.9
house,109,24691.0,4,5,3+,2.0,Relatively New,2430.0,1,0,1,96,6.0
flat,1,4308.0,3,3,3+,5.0,Moderately Old,2321.0,1,0,0,7,0.9
flat,90,6514.0,4,4,3+,12.0,Moderately Old,2200.0,1,0,1,111,1.54
house,69,16389.0,4,3,2,3.0,New Property,1800.0,0,0,2,111,2.95
house,23,16006.0,3,3,2,2.0,Moderately Old,2430.0,1,0,1,115,4.0
flat,68,9228.0,3,3,3+,1.0,Under Construction,2288.0,1,0,0,49,1.9
flat,81,7542.0,3,3,3+,8.0,Old Property,1989.0,0,0,0,114,1.35
flat,2,7550.0,2,2,3+,17.0,Relatively New,1319.0,0,0,1,7,1.1
flat,82,5444.0,4,5,3+,20.0,Relatively New,2294.0,1,0,0,79,1.38
flat,86,6998.0,3,3,1,9.0,Relatively New,1746.0,0,0,0,119,1.35
flat,108,7950.0,2,3,3,4.0,Relatively New,1283.0,0,0,0,112,1.02
flat,86,5785.0,4,4,3+,21.0,Moderately Old,2139.0,1,0,0,80,1.54
flat,90,7449.0,4,4,3+,8.0,Relatively New,1900.0,0,0,0,79,1.65
flat,51,10652.0,3,4,3,2.0,Moderately Old,1773.0,0,1,0,90,1.7
house,2,18887.0,4,4,3+,3.0,Moderately Old,2642.0,1,1,0,43,4.99
flat,83,6553.0,3,2,3,15.0,Relatively New,1588.0,0,0,0,37,1.15
flat,37,9375.0,3,3,3+,3.0,Under Construction,1600.0,0,0,0,51,1.35
flat,61,15179.0,2,2,2,4.0,Under Construction,1244.0,0,0,0,127,1.7
flat,6,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,45,0.36
flat,108,6150.0,3,3,0,2.0,Under Construction,1758.0,0,0,0,0,1.08
flat,65,18519.0,3,3,3+,28.0,Relatively New,2800.0,1,0,1,165,5.0
flat,36,7411.0,3,2,2,1.0,New Property,1244.0,0,0,0,16,0.83
flat,61,11667.0,3,3,3,15.0,Relatively New,1592.0,0,0,1,49,2.1
flat,79,8389.0,3,3,3,22.0,Relatively New,1154.0,0,0,0,160,1.25
flat,104,8413.0,4,4,3+,14.0,Relatively New,2898.0,1,0,1,21,2.65
flat,85,12472.0,2,2,3,12.0,Relatively New,1173.0,0,0,0,75,1.1
house,70,7309.0,4,4,3+,3.0,Relatively New,5500.0,1,1,0,138,4.02
house,57,23148.0,3,4,3,2.0,Moderately Old,1620.0,1,1,1,38,3.75
flat,84,6693.0,2,2,3,6.0,Relatively New,1158.0,0,0,1,28,0.85
house,6,8333.0,3,3,2,2.0,Moderately Old,600.0,0,0,0,0,0.5
flat,92,6086.0,3,2,2,15.0,New Property,1175.0,0,0,0,25,0.79
flat,88,14894.0,3,3,3+,6.0,New Property,1306.0,0,0,0,55,1.75
flat,85,6934.0,4,5,3+,4.0,Relatively New,2545.0,0,0,0,106,2.2
house,9,9722.0,2,2,1,2.0,Old Property,360.0,0,0,0,0,0.35
flat,84,7595.0,2,2,1,9.0,Relatively New,531.0,0,1,2,80,0.36
flat,28,23091.0,3,4,3+,21.0,Relatively New,2000.0,1,0,1,160,6.2
house,57,29630.0,5,4,3,2.0,Relatively New,2700.0,1,0,0,21,8.0
flat,72,12190.0,4,4,3+,8.0,Moderately Old,2600.0,1,0,1,168,3.2
flat,106,7581.0,2,2,2,5.0,New Property,1539.0,0,0,0,97,1.05
flat,37,9498.0,3,3,3,9.0,Relatively New,1373.0,0,0,1,24,1.72
flat,86,8035.0,3,3,3+,12.0,Relatively New,1500.0,0,0,2,166,1.55
flat,89,9714.0,3,3,3+,8.0,Under Construction,1944.0,0,0,0,65,1.7
flat,95,5745.0,3,2,1,6.0,Relatively New,716.0,0,0,1,72,0.37
flat,106,6571.0,1,1,1,18.0,New Property,778.0,0,0,0,104,0.46
flat,37,11724.0,2,2,3,9.0,New Property,644.0,0,0,0,58,0.68
flat,2,6556.0,2,2,3,8.0,Under Construction,1131.0,0,0,0,42,0.95
flat,90,5504.0,3,3,2,11.0,Relatively New,1562.0,0,0,0,88,1.19
flat,2,6166.0,2,2,2,2.0,New Property,577.0,0,0,0,37,0.32
flat,89,8794.0,2,2,3+,2.0,New Property,1103.0,0,0,0,49,0.97
house,50,21667.0,5,6,0,1.0,Moderately Old,3000.0,0,0,0,0,6.5
flat,108,4637.0,3,3,2,2.0,Relatively New,1500.0,1,0,0,65,0.85
flat,82,6569.0,2,2,2,12.0,Relatively New,1299.0,0,0,1,103,0.94
flat,84,6083.0,2,2,3+,4.0,Relatively New,1026.0,0,1,0,158,0.73
house,7,15625.0,3,3,2,2.0,Old Property,1440.0,0,0,1,27,2.25
flat,37,8215.0,4,3,3,12.0,Relatively New,1983.0,0,0,1,144,1.8
flat,33,11558.0,2,2,2,15.0,Under Construction,103.0,0,0,0,38,1.15
flat,69,5476.0,4,3,0,0.0,Relatively New,1826.0,0,0,0,0,1.0
flat,102,14074.0,3,4,3,21.0,Relatively New,1605.0,1,0,0,60,1.9
flat,33,6422.0,2,2,2,2.0,New Property,564.0,0,0,0,73,0.42
flat,107,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,55,0.25
house,2,17284.0,8,6,3+,2.0,Moderately Old,3240.0,1,1,0,0,5.6
house,26,32222.0,4,3,2,2.0,Relatively New,1800.0,0,1,0,21,5.8
flat,6,4471.0,2,2,2,1.0,Moderately Old,944.0,0,0,0,0,0.38
flat,65,13991.0,2,2,2,40.0,Relatively New,1358.0,0,0,0,48,1.9
flat,92,6200.0,4,3,0,16.0,Under Construction,2040.0,0,0,0,49,1.25
flat,89,12526.0,3,3,3,3.0,Under Construction,1064.0,0,1,0,131,1.2
flat,102,7561.0,3,4,3,9.0,Relatively New,2334.0,1,0,1,83,1.95
flat,81,10994.0,3,4,3+,6.0,New Property,1893.0,1,0,2,167,2.3
flat,70,8138.0,2,2,3,7.0,New Property,1400.0,0,0,0,140,1.18
flat,104,6779.0,3,4,3+,12.0,Relatively New,1669.0,1,0,0,79,1.25
flat,81,10762.0,3,4,3+,17.0,New Property,1900.0,1,0,2,174,2.26
flat,102,10545.0,4,4,3+,15.0,Relatively New,1957.0,0,0,0,108,2.4
flat,1,4518.0,3,2,2,5.0,Moderately Old,1502.0,0,0,0,0,0.75
flat,108,4134.0,3,4,3+,12.0,Relatively New,4600.0,0,0,0,0,2.15
flat,90,4854.0,4,4,3,10.0,Relatively New,2861.0,0,0,0,174,1.25
flat,70,8462.0,3,4,3,12.0,Relatively New,1765.0,1,1,0,56,1.65
flat,37,6224.0,3,3,2,13.0,Relatively New,1185.0,0,0,2,37,0.9
flat,85,6433.0,2,2,3,16.0,Relatively New,1604.0,0,0,0,44,1.14
house,26,33333.0,4,4,3,3.0,Moderately Old,4500.0,1,1,1,36,15.0
flat,79,8398.0,3,4,3,9.0,New Property,2050.0,0,0,0,49,1.72
flat,71,8607.0,2,2,1,7.0,Relatively New,600.0,0,0,1,24,0.55
house,21,11852.0,5,5,2,3.0,Relatively New,120.0,0,0,0,0,1.6
flat,61,22700.0,3,3,3,1.0,New Property,1137.0,0,0,0,30,1.9
flat,84,4870.0,3,3,3+,8.0,New Property,1561.0,0,0,0,60,0.84
flat,103,7491.0,4,5,3+,14.0,New Property,2416.0,1,0,0,45,2.0
flat,3,6154.0,3,3,1,0.0,Old Property,1000.0,0,0,0,0,0.8
flat,102,10046.0,3,3,3,14.0,Relatively New,2200.0,1,0,0,21,2.61
flat,95,6723.0,2,2,3,2.0,Under Construction,661.0,0,0,0,0,0.4
flat,92,7723.0,2,2,3,2.0,Under Construction,846.0,0,0,0,24,0.78
house,2,18626.0,4,4,3,2.0,Relatively New,1557.0,0,1,1,49,2.9
flat,66,11438.0,2,2,2,6.0,Relatively New,1048.0,0,0,0,45,1.32
flat,113,13352.0,3,4,3,3.0,Relatively New,1930.0,1,0,0,174,2.35
flat,91,6641.0,2,2,2,9.0,Relatively New,1148.0,0,1,0,78,0.87
flat,56,10000.0,1,1,1,2.0,Moderately Old,543.0,0,0,0,49,0.6
flat,108,14463.0,3,3,3,17.0,Relatively New,1711.0,0,1,1,159,2.33
flat,112,11551.0,4,6,3+,8.0,Relatively New,3655.0,1,0,1,168,5.6
flat,108,4651.0,2,2,2,12.0,Relatively New,1505.0,0,0,0,0,0.7
flat,111,12542.0,4,5,3+,12.0,Relatively New,2650.0,1,0,1,158,3.7
flat,80,6189.0,3,4,2,6.0,Moderately Old,1922.0,1,0,0,111,1.4
flat,77,5383.0,3,4,3+,5.0,Relatively New,1833.0,1,0,1,167,1.09
flat,85,6585.0,2,2,3,8.0,New Property,1200.0,1,1,1,157,1.08
flat,109,6915.0,3,2,3,16.0,Moderately Old,1701.0,0,0,0,134,1.3
flat,77,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,1,49,0.92
house,41,13750.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,1.65
flat,67,7932.0,2,2,2,0.0,Relatively New,778.0,0,0,0,49,0.56
flat,60,12484.0,3,3,3,5.0,Relatively New,2400.0,1,0,1,174,3.0
flat,33,8043.0,2,2,2,0.0,New Property,1492.0,0,0,0,55,1.2
flat,37,6593.0,3,3,3,7.0,Under Construction,1647.0,0,0,0,24,1.2
flat,72,16032.0,4,5,3+,22.0,Relatively New,2701.0,1,0,1,174,4.0
house,7,5000.0,3,2,1,2.0,Old Property,900.0,0,0,0,12,0.45
flat,84,4444.0,3,3,3,18.0,Relatively New,1833.0,1,0,0,59,0.9
flat,106,11605.0,3,3,3,12.0,Relatively New,1145.0,0,0,0,158,1.2
flat,109,5319.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,1.6
flat,48,22388.0,5,6,3+,17.0,Relatively New,7444.0,1,0,2,45,15.0
flat,2,7208.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,92,1.02
flat,102,9394.0,3,4,3,7.0,Relatively New,1315.0,1,0,1,152,1.55
flat,85,7180.0,2,2,3,10.0,Relatively New,1730.0,0,0,0,49,1.25
flat,68,8500.0,4,4,3+,23.0,New Property,1809.0,0,0,0,88,1.7
flat,89,8145.0,2,2,2,1.0,New Property,1105.0,0,0,0,45,0.9
flat,67,14167.0,3,3,3,0.0,Relatively New,2047.0,0,0,1,49,2.9
house,38,23333.0,2,7,3+,3.0,Relatively New,900.0,0,1,0,27,2.1
flat,86,6736.0,3,3,3,12.0,Moderately Old,1747.0,1,0,0,106,1.3
flat,108,7015.0,2,3,3,7.0,Relatively New,1161.0,1,0,0,72,0.9
flat,85,4532.0,4,4,3,8.0,Moderately Old,1575.0,0,0,1,40,0.9
flat,52,7632.0,3,3,3+,7.0,Relatively New,1800.0,0,0,1,108,1.45
flat,83,8571.0,3,3,3,8.0,Moderately Old,1468.0,0,0,1,103,1.05
flat,113,13985.0,5,4,3+,0.0,New Property,2956.0,0,0,2,44,3.72
flat,81,12571.0,4,4,3+,6.0,New Property,3700.0,1,0,2,49,4.4
flat,2,4011.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0.3
house,7,13542.0,2,2,2,2.0,Old Property,1440.0,0,0,0,0,1.95
flat,50,12445.0,3,4,3+,4.0,Moderately Old,2450.0,1,0,1,165,3.1
house,82,7500.0,5,6,3+,6.0,Relatively New,5140.0,0,0,0,53,3.85
flat,107,7907.0,3,2,2,9.0,Relatively New,717.0,0,0,0,15,0.51
flat,85,7468.0,4,5,3+,9.0,Relatively New,2545.0,0,0,1,67,2.1
flat,79,8389.0,3,3,3+,16.0,Relatively New,1656.0,0,0,1,49,1.25
flat,33,8216.0,2,2,2,6.0,Under Construction,1045.0,0,0,0,49,0.99
flat,88,7116.0,2,2,3,14.0,Relatively New,1380.0,0,0,0,174,1.15
flat,53,20816.0,3,3,3,29.0,Under Construction,2892.0,0,0,0,68,6.02
house,2,7619.0,2,2,1,1.0,Relatively New,583.0,0,0,0,0,0.4
house,12,4222.0,3,3,3,3.0,Relatively New,900.0,0,0,0,0,0.38
flat,37,7500.0,3,3,3,4.0,New Property,1500.0,0,0,1,5,1.05
flat,88,6680.0,3,3,3+,7.0,Relatively New,2296.0,1,0,0,72,1.38
flat,76,5510.0,3,3,3,1.0,New Property,1774.0,1,0,0,58,1.08
flat,12,4818.0,3,3,2,2.0,Relatively New,995.0,0,0,1,14,0.53
flat,83,7000.0,3,3,3,3.0,Relatively New,1618.0,0,1,0,79,1.05
flat,92,5245.0,4,3,3,10.0,Under Construction,2040.0,1,0,0,86,1.07
flat,108,6826.0,3,2,3+,11.0,Relatively New,1550.0,1,0,1,174,1.2
flat,90,7104.0,3,3,3+,12.0,Relatively New,1817.0,1,0,0,152,1.29
flat,70,8502.0,3,3,3+,5.0,New Property,1900.0,1,0,0,141,1.68
flat,81,7434.0,1,1,1,13.0,Relatively New,366.0,0,0,2,123,0.31
flat,81,8346.0,3,4,3+,15.0,Relatively New,2407.0,1,0,1,174,2.22
flat,83,6801.0,3,3,2,14.0,Relatively New,1618.0,0,0,0,26,1.18
house,104,12400.0,3,3,1,2.0,Moderately Old,900.0,0,0,2,8,0.62
flat,108,6826.0,3,3,3+,10.0,Relatively New,1276.0,0,0,0,93,1.2
flat,4,4514.0,2,2,2,4.0,Relatively New,640.0,0,0,0,42,0.26
flat,99,6594.0,2,2,2,2.0,New Property,1235.0,0,0,1,72,1.15
flat,106,15918.0,3,3,0,20.0,Relatively New,2450.0,0,0,0,66,3.9
flat,102,17287.0,3,3,3,12.0,New Property,1465.0,0,1,0,72,1.95
flat,92,5384.0,3,3,3+,12.0,Relatively New,1221.0,0,0,0,114,0.82
flat,65,19748.0,3,3,3+,9.0,Relatively New,2380.0,1,0,1,44,4.7
flat,95,5901.0,2,2,2,5.0,Relatively New,716.0,0,0,0,83,0.38
house,109,24280.0,4,5,2,2.0,Relatively New,2430.0,1,0,1,111,5.9
flat,67,14419.0,3,4,3+,16.0,Relatively New,2134.0,1,0,1,158,3.4
flat,107,6135.0,2,2,1,5.0,Relatively New,544.0,0,0,0,57,0.3
flat,85,10889.0,2,2,3+,17.0,Relatively New,1426.0,0,1,0,156,1.25
flat,84,5000.0,2,2,2,14.0,Relatively New,1086.0,0,0,0,52,0.6
house,43,29074.0,9,9,3+,3.0,Relatively New,2700.0,1,0,2,49,7.85
flat,107,6399.0,2,2,2,8.0,Relatively New,608.0,0,0,0,45,0.35
flat,33,9025.0,2,2,3,17.0,Under Construction,1385.0,0,0,0,56,1.25
flat,69,9823.0,3,3,2,5.0,Relatively New,1428.0,0,0,0,99,1.55
house,7,11111.0,4,2,2,2.0,Old Property,1575.0,0,0,0,31,1.75
flat,69,8409.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,102,1.66
flat,85,11179.0,4,5,3+,4.0,Relatively New,2390.0,1,0,0,174,2.2
flat,107,6331.0,3,3,3,10.0,Relatively New,1758.0,0,0,0,117,1.32
flat,86,11500.0,3,3,1,7.0,Relatively New,1747.0,0,0,2,77,2.2
flat,82,7500.0,2,2,2,1.0,Relatively New,1000.0,0,0,0,0,0.75
flat,90,4404.0,3,4,3,3.0,Relatively New,1679.0,1,1,0,110,0.85
flat,52,11600.0,1,1,0,0.0,Moderately Old,278.0,0,0,1,49,0.29
flat,105,4200.0,3,2,1,1.0,Relatively New,1111.0,0,0,0,7,0.42
flat,74,10954.0,2,2,3,26.0,New Property,1281.0,0,0,1,31,1.47
house,55,10123.0,3,3,2,4.0,New Property,1620.0,1,0,1,54,1.64
flat,79,10211.0,2,2,3,15.0,Under Construction,1578.0,0,0,0,67,1.45
flat,85,10094.0,2,3,3,12.0,Relatively New,1420.0,0,0,1,150,1.18
flat,71,7407.0,3,3,3,4.0,Relatively New,1466.0,0,0,1,49,1.2
flat,109,9628.0,3,3,3,8.0,Relatively New,1579.0,0,0,0,142,1.68
flat,92,4695.0,4,4,3,1.0,Moderately Old,1893.0,0,0,0,77,0.8
flat,79,8837.0,3,4,3,11.0,Under Construction,1946.0,0,0,0,96,1.9
house,12,14815.0,5,5,2,3.0,Old Property,1350.0,0,0,0,0,2.0
flat,86,8031.0,3,3,3,5.0,Relatively New,1900.0,0,0,0,49,1.55
house,105,11556.0,3,3,1,2.0,Moderately Old,1125.0,0,0,0,16,1.3
flat,37,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0.55
flat,84,9643.0,3,3,3,7.0,Relatively New,1750.0,0,0,0,90,1.35
flat,63,25926.0,3,3,3,1.0,Under Construction,1350.0,0,0,0,38,3.5
flat,45,7826.0,4,4,2,9.0,Old Property,3194.0,1,0,2,23,2.25
house,4,9795.0,3,3,2,2.0,Relatively New,76.0,0,0,0,7,0.67
flat,65,15152.0,3,3,3,3.0,Relatively New,1493.0,1,0,0,15,2.5
flat,70,8333.0,4,5,3+,2.0,Relatively New,2172.0,1,0,1,49,2.0
flat,66,9768.0,4,4,3,6.0,Relatively New,2501.0,1,0,0,13,2.7
flat,79,12500.0,3,4,3+,3.0,New Property,2152.0,1,0,0,49,2.69
flat,72,15103.0,3,4,3+,15.0,New Property,2185.0,1,0,2,174,3.3
flat,109,7073.0,3,3,3+,10.0,Relatively New,2000.0,0,0,0,174,1.8
flat,86,8917.0,3,3,1,8.0,Relatively New,1746.0,0,0,1,49,1.72
flat,85,10017.0,2,2,3+,18.0,Relatively New,1380.0,0,1,0,156,1.15
flat,2,9596.0,2,2,1,1.0,Relatively New,1100.0,0,0,0,99,0.95
flat,108,7988.0,3,4,3+,3.0,Relatively New,1500.0,1,0,1,60,1.6
flat,70,9777.0,2,2,3+,24.0,Relatively New,1449.0,0,0,1,113,1.27
flat,70,14249.0,3,5,3,8.0,Relatively New,1527.0,1,0,0,108,1.66
flat,66,14286.0,4,5,3+,10.0,Relatively New,2100.0,1,0,1,49,3.0
flat,113,10450.0,3,2,2,3.0,Relatively New,1420.0,0,0,0,49,1.65
flat,70,5601.0,3,3,3,17.0,Under Construction,1865.0,0,0,1,61,1.3
flat,79,7716.0,3,3,2,1.0,Relatively New,1212.0,0,0,1,166,1.25
flat,36,8475.0,2,2,1,10.0,New Property,590.0,0,0,0,23,0.45
flat,56,10385.0,3,2,2,1.0,Old Property,1275.0,0,0,0,159,1.35
flat,85,7002.0,2,2,3,11.0,Relatively New,1660.0,0,0,0,49,1.17
house,7,4545.0,4,5,0,3.0,Old Property,330.0,0,0,0,0,1.35
house,47,6944.0,3,3,0,1.0,Moderately Old,9001.0,0,0,0,0,6.25
flat,81,6667.0,2,2,1,0.0,Relatively New,1000.0,0,0,0,49,0.6
flat,86,5099.0,2,2,1,10.0,Relatively New,1231.0,0,0,0,115,0.67
flat,104,9677.0,2,2,2,7.0,Under Construction,1403.0,0,0,0,43,1.5
